model	orthogroup	scc	count
pcv2_1	3IFNB	0.12246220221522867	47.0
pcv2_1	3IFNC	-0.1436388592893465	26.0
pcv2_1	3IFNE	0.8072547543851685	53.0
pcv2_1	3IFNF	0.45492229531369704	52.0
pcv2_1	3IFNG	-0.08588540353684147	26.0
pcv2_1	3IFNH	0.014182088790153044	82.0
pcv2_1	3IFNI	0.5830667201248722	34.0
pcv2_1	3IFNJ	0.18994826888356922	29.0
pcv2_1	3IFNN	0.011633879363556216	26.0
pcv2_1	3IFNP	0.3202059488854962	26.0
pcv2_1	3IFNQ	0.03658745138103389	26.0
pcv2_1	3IFNR	0.7433927636761237	66.0
pcv2_1	3IFNS	-0.4040370429195023	26.0
pcv2_1	3IFNT	0.7796975537055316	49.0
pcv2_1	3IFNV	0.22666866630983015	28.0
pcv2_1	3IFNW	0.20763359746558369	27.0
pcv2_1	3IFNX	0.35528827227510745	47.0
pcv2_1	3IFNY	-0.208317318125089	85.0
pcv2_1	3IFNZ	-0.04367079401548609	27.0
pcv2_1	3IFP0	0.11204633949411069	51.0
pcv2_1	3IFP1	0.6407974286507345	38.0
pcv2_1	3IFP2	0.018528147836946732	26.0
pcv2_1	3IFP3	0.08496883227882737	58.0
pcv2_1	3IFP4	-0.5017991435738682	26.0
pcv2_1	3IFP5	0.043255284018873366	52.0
pcv2_1	3IFP6	0.3223555245594261	88.0
pcv2_1	3IFP7	-0.02109449116839783	27.0
pcv2_1	3IFP8	-0.40232647118825965	26.0
pcv2_1	3IFP9	0.2025916396293737	52.0
pcv2_1	3IFPA	0.6918997161902458	50.0
pcv2_1	3IFPB	0.36505280234992893	27.0
pcv2_1	3IFPC	0.6588180251107738	50.0
pcv2_1	3IFPD	0.4178022156426466	28.0
pcv2_1	3IFPE	0.3541016286865992	26.0
pcv2_1	3IFPF	0.05848153556780536	26.0
pcv2_1	3IFPG	0.174017094017094	26.0
pcv2_1	3IFPI	0.0934795170206086	25.0
pcv2_1	3IFPK	0.24814816069940818	58.0
pcv2_1	3IFPP	-0.419647554729255	53.0
pcv2_1	3IFPQ	-0.024961532250611908	26.0
pcv2_1	3IFPR	-0.1505753148872008	26.0
pcv2_1	3IFPS	-0.3860919427326804	26.0
pcv2_1	3IFPT	-0.20008661582904236	26.0
pcv2_1	3IFPU	-0.3196768668482541	25.0
pcv2_1	3IFPV	0.14852848348392353	26.0
pcv2_1	3IFPX	-0.3387116665672125	29.0
pcv2_1	3IFPY	0.07217468753058538	26.0
pcv2_1	3IFPZ	0.5541984991176977	27.0
pcv2_1	3IFQ0	0.6677623869056066	52.0
pcv2_1	3IFQ1	-0.11651681329912111	29.0
pcv2_1	3IFQ2	0.3922500651415547	46.0
pcv2_1	3IFQ3	0.6859076788837581	115.0
pcv2_1	3IFQ5	-0.12132003391133381	28.0
pcv2_1	3IFQ6	-0.04224395169717613	28.0
pcv2_1	3IFQ7	0.4568286597660777	50.0
pcv2_1	3IFQC	-0.6275331064617242	36.0
pcv2_1	3IFQD	-0.09032434736289482	28.0
pcv2_1	3IFQE	-0.10301169015820504	26.0
pcv2_1	3IFQF	0.8285902550653675	52.0
pcv2_1	3IFQG	0.22514135174217373	27.0
pcv2_1	3IFQH	0.21780136001303757	75.0
pcv2_1	3IFQI	-0.31497949858449553	26.0
pcv2_1	3IFQJ	0.45877533831926554	26.0
pcv2_1	3IFQK	0.240082093383622	26.0
pcv2_1	3IFQM	-0.17570624273137617	22.0
pcv2_1	3IFQN	-0.4731441408617033	26.0
pcv2_1	3IFQP	-0.5659645104371596	55.0
pcv2_1	3IFQQ	-0.06315477376720453	26.0
pcv2_1	3IFQR	0.24817899402233487	52.0
pcv2_1	3IFQS	-0.05761614834740154	27.0
pcv2_1	3IFQT	-0.6762193280128763	52.0
pcv2_1	3IFQU	-0.6000403876662727	31.0
pcv2_1	3IFQV	-0.3139542105862107	81.0
pcv2_1	3IFQW	0.3631609260815004	26.0
pcv2_1	3IFQX	-0.1583447425023034	26.0
pcv2_1	3IFQZ	0.6921687995124773	38.0
pcv2_1	3IFR0	0.3490769021073472	41.0
pcv2_1	3IFR1	-0.08561194081027551	34.0
pcv2_1	3IFR2	-0.3473404177504802	26.0
pcv2_1	3IFR3	0.7063282344843602	64.0
pcv2_1	3IFR4	-0.1849349528417947	30.0
pcv2_1	3IFR6	0.6436635868688478	174.0
pcv2_1	3IFR7	-0.34987137929117174	26.0
pcv2_1	3IFR8	0.4494722021641293	28.0
pcv2_1	3IFR9	0.7340417771909927	64.0
pcv2_1	3IFRB	-0.13372093805270113	26.0
pcv2_1	3IFRC	0.17768651774975766	28.0
pcv2_1	3IFRD	0.12519242284099213	26.0
pcv2_1	3IFRE	0.19596444374475128	26.0
pcv2_1	3IFRG	0.13193331466375463	52.0
pcv2_1	3IFRH	0.8153516764837023	49.0
pcv2_1	3IFRI	-0.5056410256410256	26.0
pcv2_1	3IFRK	0.22139857359857162	23.0
pcv2_1	3IFRM	-0.16058617192132732	27.0
pcv2_1	3IFRN	0.21696673710374256	26.0
pcv2_1	3IFRP	0.07526515617467443	26.0
pcv2_1	3IFRQ	0.3539714958250931	51.0
pcv2_1	3IFRR	0.14798588844618069	28.0
pcv2_1	3IFRS	-0.17956647987412155	75.0
pcv2_1	3IFRT	0.3877882633884662	21.0
pcv2_1	3IFRU	0.6157033782606816	26.0
pcv2_1	3IFRW	0.028067793546080175	26.0
pcv2_1	3IFRX	0.6618630061336018	79.0
pcv2_1	3IFRY	-0.17873679344977184	47.0
pcv2_1	3IFRZ	0.14634980552413557	26.0
pcv2_1	3IFS0	-0.7594799763439196	57.0
pcv2_1	3IFS1	0.37140905044816735	26.0
pcv2_1	3IFS2	0.5287310079643628	53.0
pcv2_1	3IFS3	-0.491203051638458	70.0
pcv2_1	3IFS4	0.7158282197261809	62.0
pcv2_1	3IFS5	0.46782608695652167	24.0
pcv2_1	3IFS7	0.7581959932193741	57.0
pcv2_1	3IFS9	0.07489740520087353	26.0
pcv2_1	3IFSB	0.10850598236716359	26.0
pcv2_1	3IFSC	-0.09334929184132948	26.0
pcv2_1	3IFSD	-0.031143069117596872	26.0
pcv2_1	3IFSE	0.23016417214697665	26.0
pcv2_1	3IFSF	0.7485838752296218	71.0
pcv2_1	3IFSG	0.1805745659637499	26.0
pcv2_1	3IFSJ	0.03165653023309398	52.0
pcv2_1	3IFSK	0.474504600897836	25.0
pcv2_1	3IFSM	0.23004334824672112	21.0
pcv2_1	3IFSN	-0.13139559904934084	25.0
pcv2_1	3IFSP	-0.16458517570207473	26.0
pcv2_1	3IFSQ	0.17897423162268755	27.0
pcv2_1	3IFSR	0.12369398503895537	26.0
pcv2_1	3IFSS	-0.484131101138051	26.0
pcv2_1	3IFST	0.18906685836060574	52.0
pcv2_1	3IFSU	0.423053374996077	49.0
pcv2_1	3IFSV	0.20997898983009602	111.0
pcv2_1	3IFSW	0.6507549927995155	55.0
pcv2_1	3IFSY	-0.20419171368153893	67.0
pcv2_1	3IFSZ	-0.3989996447711531	25.0
pcv2_1	3IFT0	-0.33128205128205124	26.0
pcv2_1	3IFT1	0.2072445793684081	27.0
pcv2_1	3IFT2	-0.12205128205128205	26.0
pcv2_1	3IFT4	0.681261481256203	36.0
pcv2_1	3IFT5	-0.25543601628643264	26.0
pcv2_1	3IFT7	0.16929589556345936	25.0
pcv2_1	3IFT8	0.7167136809022094	52.0
pcv2_1	3IFT9	0.2394393888255262	26.0
pcv2_1	3IFTA	0.25395956131448966	52.0
pcv2_1	3IFTB	0.6644734990921687	34.0
pcv2_1	3IFTC	0.5555584122813894	79.0
pcv2_1	3IFTD	0.7299823640380507	43.0
pcv2_1	3IFTF	-0.12572817225424293	323.0
pcv2_1	3IFTH	0.1430030737445448	45.0
pcv2_1	3IFTI	-0.054434342397197	27.0
pcv2_1	3IFTJ	0.6567327634416122	72.0
pcv2_1	3IFTK	0.12014384798383099	26.0
pcv2_1	3IFTM	-0.061601675177664135	26.0
pcv2_1	3IFTN	0.49089366283207797	428.0
pcv2_1	3IFTP	0.011610148476207545	27.0
pcv2_1	3IFTQ	0.08963191002197576	52.0
pcv2_1	3IFTR	0.3935463112018858	22.0
pcv2_1	3IFTT	0.6125058611991534	31.0
pcv2_1	3IFTU	0.4829738595212839	32.0
pcv2_1	3IFTV	0.015054381291647849	26.0
pcv2_1	3IFTW	0.7498924178054692	50.0
pcv2_1	3IFTX	0.3968938770442949	29.0
pcv2_1	3IFU0	0.1952630312400957	25.0
pcv2_1	3IFU1	0.5238201397460448	82.0
pcv2_1	3IFU4	0.5894370132936861	77.0
pcv2_1	3IFU7	0.5332525504117258	27.0
pcv2_1	3IFU8	0.5905223994638403	85.0
pcv2_1	3IFU9	-0.33562004861759875	26.0
pcv2_1	3IFUA	0.45816954317064035	26.0
pcv2_1	3IFUB	-0.48632013787964457	26.0
pcv2_1	3IFUC	0.45879540114805595	24.0
pcv2_1	3IFUE	0.3840988830415556	37.0
pcv2_1	3IFUF	0.4013001281495141	26.0
pcv2_1	3IFUG	-0.38687503550141816	52.0
pcv2_1	3IFUH	0.13910505024041694	25.0
pcv2_1	3IFUI	0.051006008195425556	53.0
pcv2_1	3IFUJ	-0.1803862224188209	105.0
pcv2_1	3IFUK	0.2978434836462058	26.0
pcv2_1	3IFUM	-0.045645822548817036	99.0
pcv2_1	3IFUN	0.11665904415325656	27.0
pcv2_1	3IFUP	0.20112812460523594	28.0
pcv2_1	3IFUQ	0.8023772834503857	78.0
pcv2_1	3IFUR	0.3341885167094243	26.0
pcv2_1	3IFUS	0.13960655236267458	26.0
pcv2_1	3IFUT	0.003083778129816128	26.0
pcv2_1	3IFUU	0.16555001064189892	56.0
pcv2_1	3IFUV	-0.23982046033060977	25.0
pcv2_1	3IFUW	0.04426805119504271	27.0
pcv2_1	3IFV0	0.13999999999999999	25.0
pcv2_1	3IFV1	0.7107858978981053	66.0
pcv2_1	3IFV2	-0.4914502594866785	53.0
pcv2_1	3IFV3	0.621446408707328	50.0
pcv2_1	3IFV4	-0.14388519604944613	26.0
pcv2_1	3IFV5	0.002394390600784003	26.0
pcv2_1	3IFV7	0.3943903375291364	26.0
pcv2_1	3IFV8	-0.22575682807392025	26.0
pcv2_1	3IFV9	0.5112859396132691	26.0
pcv2_1	3IFVA	0.23890199309348825	100.0
pcv2_1	3IFVB	0.401663517565643	37.0
pcv2_1	3IFVC	0.6387080634248524	26.0
pcv2_1	3IFVD	0.2274662002025395	53.0
pcv2_1	3IFVE	-0.42080300347061284	26.0
pcv2_1	3IFVF	-0.3410649750339111	26.0
pcv2_1	3IFVG	0.2830966856808084	27.0
pcv2_1	3IFVH	0.583947021824546	26.0
pcv2_1	3IFVI	0.5875872923839022	78.0
pcv2_1	3IFVJ	0.2951103449723627	26.0
pcv2_1	3IFVK	0.07115978401969218	26.0
pcv2_1	3IFVM	0.45552236395589596	111.0
pcv2_1	3IFVN	0.44891166987267445	267.0
pcv2_1	3IFVQ	0.020168078761727055	27.0
pcv2_1	3IFVR	0.6564418820654042	40.0
pcv2_1	3IFVS	0.094391250390142	26.0
pcv2_1	3IFVT	-0.11211359595420489	77.0
pcv2_1	3IFVU	-0.01607387234904592	26.0
pcv2_1	3IFVW	0.35952075101994296	25.0
pcv2_1	3IFVX	0.222638429687552	50.0
pcv2_1	3IFVY	0.04957264957264957	26.0
pcv2_1	3IFVZ	0.6030032809233601	106.0
pcv2_1	3IFW2	-0.41380702443063866	162.0
pcv2_1	3IFW3	0.1243478260869565	24.0
pcv2_1	3IFW4	0.40540592655447305	54.0
pcv2_1	3IFW5	0.8318636605107744	50.0
pcv2_1	3IFW6	0.33470567707574644	84.0
pcv2_1	3IFW7	0.17579319236359753	39.0
pcv2_1	3IFW8	-0.17478260869565218	24.0
pcv2_1	3IFWA	0.4501542832231272	26.0
pcv2_1	3IFWB	0.8383918761040561	70.0
pcv2_1	3IFWD	-0.11729917639510286	29.0
pcv2_1	3IFWF	0.8578951042139968	43.0
pcv2_1	3IFWH	0.6472794998316405	60.0
pcv2_1	3IFWI	0.38197431675761245	104.0
pcv2_1	3IFWJ	-0.0026933437930550352	25.0
pcv2_1	3IFWK	0.061834481248453775	27.0
pcv2_1	3IFWM	0.3789891984141136	27.0
pcv2_1	3IFWN	0.10818223084161037	26.0
pcv2_1	3IFWP	0.2436530743665133	26.0
pcv2_1	3IFWQ	0.7058217865940867	113.0
pcv2_1	3IFWR	-0.27666196297929846	22.0
pcv2_1	3IFWS	0.8218470889005532	52.0
pcv2_1	3IFWT	-0.09574286342700458	26.0
pcv2_1	3IFWU	0.10010240208255958	31.0
pcv2_1	3IFWW	0.22291825821237582	34.0
pcv2_1	3IFWX	-0.40267722137633916	52.0
pcv2_1	3IFWY	0.2633829660862403	26.0
pcv2_1	3IFWZ	-0.06565224920708886	26.0
pcv2_1	3IFX0	0.38982835992351467	52.0
pcv2_1	3IFX1	-0.2939127443672145	32.0
pcv2_1	3IFX2	0.0728329639641142	26.0
pcv2_1	3IFX3	-0.35682526313720647	26.0
pcv2_1	3IFX4	-0.42736241441860434	26.0
pcv2_1	3IFX5	0.12112265991687837	71.0
pcv2_1	3IFX6	0.7414500406181548	64.0
pcv2_1	3IFX7	0.7828424285566521	80.0
pcv2_1	3IFX8	0.02601593342796744	31.0
pcv2_1	3IFX9	0.35517675535444215	26.0
pcv2_1	3IFXA	-0.21250603356430592	27.0
pcv2_1	3IFXB	0.1643667030578437	29.0
pcv2_1	3IFXC	0.8341235691312135	131.0
pcv2_1	3IFXD	0.6685305482141953	42.0
pcv2_1	3IFXE	0.04133837252453053	52.0
pcv2_1	3IFXF	-0.2541622858202015	27.0
pcv2_1	3IFXG	0.1469778242208719	52.0
pcv2_1	3IFXH	-0.41647275971729225	52.0
pcv2_1	3IFXI	0.15739954433046646	26.0
pcv2_1	3IFXJ	0.2955324069355039	299.0
pcv2_1	3IFXK	0.5857411608944959	26.0
pcv2_1	3IFXM	0.25829741238852577	61.0
pcv2_1	3IFXN	0.09376785547162748	38.0
pcv2_1	3IFXP	0.019446412435871783	85.0
pcv2_1	3IFXR	0.35103914061074587	52.0
pcv2_1	3IFXS	0.3417320631834349	26.0
pcv2_1	3IFXU	0.8167379673196783	42.0
pcv2_1	3IFXV	0.24011590196778929	83.0
pcv2_1	3IFXX	0.2982746703520624	41.0
pcv2_1	3IFXY	-0.6947121939276806	49.0
pcv2_1	3IFXZ	0.15537726114784048	26.0
pcv2_1	3IFY0	0.10919056269755581	26.0
pcv2_1	3IFY2	0.5324331553815204	70.0
pcv2_1	3IFY3	-0.12639580467570627	52.0
pcv2_1	3IFY4	0.8479872727765512	91.0
pcv2_1	3IFY6	0.4527610757277617	64.0
pcv2_1	3IFY7	0.3294621065361916	34.0
pcv2_1	3IFY8	-0.12957264957264958	26.0
pcv2_1	3IFY9	-0.3409003715209659	25.0
pcv2_1	3IFYB	0.09356956570445034	25.0
pcv2_1	3IFYC	-0.026018511215070848	26.0
pcv2_1	3IFYD	0.7840339044392065	78.0
pcv2_1	3IFYE	-0.1761286012714606	26.0
pcv2_1	3IFYF	0.5392305796194499	28.0
pcv2_1	3IFYG	-0.4723284511335683	55.0
pcv2_1	3IFYH	-0.0748026255236266	25.0
pcv2_1	3IFYI	0.2292240113519787	56.0
pcv2_1	3IFYK	0.6540998045650692	116.0
pcv2_1	3IFYM	0.8194123605014361	37.0
pcv2_1	3IFYN	-0.014348954525289701	27.0
pcv2_1	3IFYP	0.10405179861936836	51.0
pcv2_1	3IFYQ	0.24109427433962663	68.0
pcv2_1	3IFYR	0.6171253894771926	34.0
pcv2_1	3IFYS	-0.3235070440908575	27.0
pcv2_1	3IFYT	0.23466051597765938	25.0
pcv2_1	3IFYU	0.5317160553497523	30.0
pcv2_1	3IFYV	0.3588526556637102	49.0
pcv2_1	3IFYW	0.2611883579539664	27.0
pcv2_1	3IFYY	0.31564562289862264	26.0
pcv2_1	3IFYZ	-0.007344487877098051	53.0
pcv2_1	3IFZ1	-0.5323076923076923	26.0
pcv2_1	3IFZ2	-0.3755709628102598	24.0
pcv2_1	3IFZ3	0.12106703854387775	26.0
pcv2_1	3IFZ4	0.6337211488150166	37.0
pcv2_1	3IFZ5	0.38697642861995785	26.0
pcv2_1	3IFZ7	0.46759012482040313	34.0
pcv2_1	3IFZ8	-0.0391389441737678	24.0
pcv2_1	3IFZ9	0.433402303918463	26.0
pcv2_1	3IFZA	-0.6360215501727476	46.0
pcv2_1	3IFZB	0.6444454349149699	51.0
pcv2_1	3IFZC	0.12987512010644087	52.0
pcv2_1	3IFZD	0.3746426267892615	54.0
pcv2_1	3IFZE	-0.790924034151654	52.0
pcv2_1	3IFZF	-0.4557551865607856	25.0
pcv2_1	3IFZG	-0.05043823601225807	26.0
pcv2_1	3IFZH	0.0960160052670156	77.0
pcv2_1	3IFZI	-0.1394314430061668	26.0
pcv2_1	3IFZJ	0.03573988842983624	59.0
pcv2_1	3IFZK	0.22952304989411437	27.0
pcv2_1	3IFZM	0.222529690029852	26.0
pcv2_1	3IFZN	0.04173795024231946	26.0
pcv2_1	3IFZP	0.5332787338501682	28.0
pcv2_1	3IFZQ	0.8228527303291728	66.0
pcv2_1	3IFZR	0.11040430386487637	52.0
pcv2_1	3IFZS	0.225924804198874	27.0
pcv2_1	3IFZU	0.2612942612942613	27.0
pcv2_1	3IFZV	-0.004271630640192843	54.0
pcv2_1	3IFZW	0.31603054908364575	27.0
pcv2_1	3IFZX	-0.6228351112724652	100.0
pcv2_1	3IFZY	-0.20920887775429764	26.0
pcv2_1	3IFZZ	0.41129772909726653	27.0
pcv2_1	3IG00	0.7956130092347304	64.0
pcv2_1	3IG01	0.8584540941716754	60.0
pcv2_1	3IG02	0.29754090897804164	30.0
pcv2_1	3IG03	-0.3205189470296067	34.0
pcv2_1	3IG04	0.0537508129871947	23.0
pcv2_1	3IG05	0.22412214785255652	27.0
pcv2_1	3IG06	-0.08182137079476227	26.0
pcv2_1	3IG07	-0.11223087285208995	27.0
pcv2_1	3IG08	0.2979564317732869	113.0
pcv2_1	3IG09	-0.6771719500652132	26.0
pcv2_1	3IG0A	0.16529782839339877	26.0
pcv2_1	3IG0D	-0.006524790294085167	26.0
pcv2_1	3IG0E	0.1460091366501143	27.0
pcv2_1	3IG0F	0.261086727690074	74.0
pcv2_1	3IG0G	0.1954498257651425	28.0
pcv2_1	3IG0H	0.6147262497727339	33.0
pcv2_1	3IG0I	0.6497474880146399	29.0
pcv2_1	3IG0J	0.5116695600362499	27.0
pcv2_1	3IG0K	0.09145802417037416	69.0
pcv2_1	3IG0N	0.2603935939901847	26.0
pcv2_1	3IG0P	-0.3344331399965737	26.0
pcv2_1	3IG0Q	0.7273537854582284	81.0
pcv2_1	3IG0R	-0.6264162354924899	52.0
pcv2_1	3IG0S	0.37259441371507684	25.0
pcv2_1	3IG0T	-0.6356135199944636	32.0
pcv2_1	3IG0U	-0.3471866371136804	26.0
pcv2_1	3IG0V	-0.03867216275042249	26.0
pcv2_1	3IG0W	0.5463558171118152	51.0
pcv2_1	3IG0X	-0.6968127568468229	49.0
pcv2_1	3IG0Y	0.7041951128004679	39.0
pcv2_1	3IG0Z	0.30071745122149696	27.0
pcv2_1	3IG10	-0.08533431759150327	27.0
pcv2_1	3IG11	0.49285517891931174	26.0
pcv2_1	3IG13	-0.20815426710080254	78.0
pcv2_1	3IG14	-0.12493211030973593	51.0
pcv2_1	3IG15	0.07326288906642317	52.0
pcv2_1	3IG16	0.6531161596334213	52.0
pcv2_1	3IG17	-0.12078104041921492	52.0
pcv2_1	3IG18	-0.032686022523030676	26.0
pcv2_1	3IG19	0.3537069769757171	26.0
pcv2_1	3IG1B	-0.35272366968671515	54.0
pcv2_1	3IG1C	0.4135680905591196	25.0
pcv2_1	3IG1D	-0.19493844049247602	26.0
pcv2_1	3IG1E	0.47593404107004716	28.0
pcv2_1	3IG1F		28.0
pcv2_1	3IG1G	-0.5442676909491877	24.0
pcv2_1	3IG1H	-0.4318499481760542	26.0
pcv2_1	3IG1I	0.11898030901794063	78.0
pcv2_1	3IG1J	-0.7293631370180953	45.0
pcv2_1	3IG1K	0.09847338400029444	25.0
pcv2_1	3IG1M	-0.23062454973637908	26.0
pcv2_1	3IG1N	0.8581152289446801	96.0
pcv2_1	3IG1P	0.01942403931571184	27.0
pcv2_1	3IG1Q	-0.07322498825921328	26.0
pcv2_1	3IG1R	-0.24278570477396103	25.0
pcv2_1	3IG1S	0.09369905344148227	23.0
pcv2_1	3IG1U	0.7422968143120159	41.0
pcv2_1	3IG1V	0.8028223662592469	102.0
pcv2_1	3IG1W	0.10468698995204716	26.0
pcv2_1	3IG1X	-0.19473893584103874	57.0
pcv2_1	3IG1Y	0.7874550771328629	98.0
pcv2_1	3IG20	-0.26174878078757385	38.0
pcv2_1	3IG21	0.2924506607301485	53.0
pcv2_1	3IG22	0.15603911377462457	25.0
pcv2_1	3IG25	0.6186585883792848	75.0
pcv2_1	3IG26	-0.020519837041335212	26.0
pcv2_1	3IG27	-0.09850143777642924	26.0
pcv2_1	3IG28	0.4411092967643373	52.0
pcv2_1	3IG29	0.2865937240106485	26.0
pcv2_1	3IG2A	0.7711607989010656	52.0
pcv2_1	3IG2C	0.7624240686758187	170.0
pcv2_1	3IG2E	-0.08179329705548105	26.0
pcv2_1	3IG2F	-0.06660478468051334	26.0
pcv2_1	3IG2H	0.7397977796013381	74.0
pcv2_1	3IG2I	0.4585624110316404	51.0
pcv2_1	3IG2J	-0.2604837429575648	53.0
pcv2_1	3IG2K	-0.248041452087327	49.0
pcv2_1	3IG2M	-0.10985632073350104	26.0
pcv2_1	3IG2N	-0.017743565089015922	25.0
pcv2_1	3IG2P	-0.5505321667891901	26.0
pcv2_1	3IG2Q	-0.09081381320259248	209.0
pcv2_1	3IG2R	0.36940925480001147	27.0
pcv2_1	3IG2T	-0.23479690116230895	52.0
pcv2_1	3IG2U	0.8489501877777511	81.0
pcv2_1	3IG2V	0.023972637884475654	26.0
pcv2_1	3IG2W	-0.0712574304244876	26.0
pcv2_1	3IG2X	0.7008226783311132	43.0
pcv2_1	3IG2Z	-0.03759615662693476	25.0
pcv2_1	3IG30	-0.10124851683315211	26.0
pcv2_1	3IG31	-0.11363411690833738	31.0
pcv2_1	3IG32	-0.05197469728894535	26.0
pcv2_1	3IG33	0.2035580360178695	26.0
pcv2_1	3IG34	0.3243163697785855	27.0
pcv2_1	3IG36	-0.20274424033229949	72.0
pcv2_1	3IG38	-0.2754963806556646	26.0
pcv2_1	3IG39	0.053887497181799526	26.0
pcv2_1	3IG3A	0.19182766565196277	26.0
pcv2_1	3IG3B	0.03059886726632521	66.0
pcv2_1	3IG3C	-0.11454949731445191	26.0
pcv2_1	3IG3D	0.33044512979093116	25.0
pcv2_1	3IG3E	-0.2910333144184716	52.0
pcv2_1	3IG3G	-0.3735456807412836	52.0
pcv2_1	3IG3H	0.16037219485495346	28.0
pcv2_1	3IG3I	-0.08523025113382883	26.0
pcv2_1	3IG3J	-0.04620125638324811	26.0
pcv2_1	3IG3K	-0.08482983842777608	26.0
pcv2_1	3IG3M	0.18924649124615686	31.0
pcv2_1	3IG3N	0.3109219901825493	264.0
pcv2_1	3IG3P	0.23664418254532393	26.0
pcv2_1	3IG3Q	0.6741721917513842	40.0
pcv2_1	3IG3R	0.04260692323644032	55.0
pcv2_1	3IG3S	0.6470459489392729	44.0
pcv2_1	3IG3T	0.33246739506080303	27.0
pcv2_1	3IG3U	-0.055137155836035005	83.0
pcv2_1	3IG3V	0.1977454292187192	52.0
pcv2_1	3IG3W	0.2980506155950752	26.0
pcv2_1	3IG3X	-0.07919933373757053	24.0
pcv2_1	3IG3Y	0.04150967821730238	26.0
pcv2_1	3IG40	-0.00887349905464195	25.0
pcv2_1	3IG41	0.2230801081696611	35.0
pcv2_1	3IG42	0.8917163507044095	86.0
pcv2_1	3IG43	0.4904790439555819	52.0
pcv2_1	3IG44	0.02798602411726147	156.0
pcv2_1	3IG45	-0.5254016158346773	53.0
pcv2_1	3IG46	-0.7589039737446209	49.0
pcv2_1	3IG47	-0.07358778969000834	27.0
pcv2_1	3IG49	0.16928864569083446	26.0
pcv2_1	3IG4A	0.10477670373143216	26.0
pcv2_1	3IG4B	0.7505446055634256	52.0
pcv2_1	3IG4C	0.012550425820877672	52.0
pcv2_1	3IG4E	0.1610807207744814	26.0
pcv2_1	3IG4F	0.037013649665139425	37.0
pcv2_1	3IG4G	-0.21123359480952197	26.0
pcv2_1	3IG4H	0.16743298910070223	47.0
pcv2_1	3IG4I	-0.4357729338002801	21.0
pcv2_1	3IG4J	-0.05497321955469512	26.0
pcv2_1	3IG4K	-0.04510985884456809	28.0
pcv2_1	3IG4P	-0.23575714357324212	26.0
pcv2_1	3IG4Q	0.6567412611024768	39.0
pcv2_1	3IG4R	-0.3387776108779151	26.0
pcv2_1	3IG4S	0.3742931420758923	34.0
pcv2_1	3IG4T	-0.03881189751844476	66.0
pcv2_1	3IG4U	0.07013344098094662	26.0
pcv2_1	3IG4W	0.7098733487459225	52.0
pcv2_1	3IG4X	0.2685856992922994	26.0
pcv2_1	3IG4Y	0.25076363872476737	27.0
pcv2_1	3IG4Z	0.4285323581185289	56.0
pcv2_1	3IG50	-0.3678718636166106	26.0
pcv2_1	3IG51	0.37299143342260244	27.0
pcv2_1	3IG52	0.2917812244326812	30.0
pcv2_1	3IG53	0.47203700415456046	26.0
pcv2_1	3IG54	0.6848626074048157	81.0
pcv2_1	3IG56	-0.3991096592338582	26.0
pcv2_1	3IG57	-0.21567391630790733	41.0
pcv2_1	3IG58	0.13098495978052313	26.0
pcv2_1	3IG5A	-0.07451015787325771	27.0
pcv2_1	3IG5B	0.8227785613540197	44.0
pcv2_1	3IG5C	0.7120113143981112	91.0
pcv2_1	3IG5D	-0.48216209481021527	25.0
pcv2_1	3IG5E	-0.13846153846153844	26.0
pcv2_1	3IG5H	0.04730812199424	29.0
pcv2_1	3IG5J	0.1802077306304662	27.0
pcv2_1	3IG5K	0.136259758763194	51.0
pcv2_1	3IG5M	-0.21484780944407064	26.0
pcv2_1	3IG5N	0.3162004171406271	26.0
pcv2_1	3IG5P	0.5705607201967835	62.0
pcv2_1	3IG5Q	-0.28449214132072553	27.0
pcv2_1	3IG5R	0.39969225590293134	25.0
pcv2_1	3IG5S	0.7252999192024666	27.0
pcv2_1	3IG5T	0.6989265583395279	41.0
pcv2_1	3IG5U	0.4949530934774841	69.0
pcv2_1	3IG5V	0.1195330132957021	52.0
pcv2_1	3IG5W	0.09923014751268536	26.0
pcv2_1	3IG5X	-0.22476912548527775	26.0
pcv2_1	3IG5Y	-0.41090777128330896	54.0
pcv2_1	3IG5Z	0.35856285256399584	53.0
pcv2_1	3IG60	0.21349354717249608	52.0
pcv2_1	3IG61	0.3480295301623705	30.0
pcv2_1	3IG62	0.5824928650845164	121.0
pcv2_1	3IG63	-0.10841313903505437	26.0
pcv2_1	3IG65	0.3024187168991408	51.0
pcv2_1	3IG66	0.3283133022451241	28.0
pcv2_1	3IG67	0.236750345626033	65.0
pcv2_1	3IG68	-0.049591567328169314	54.0
pcv2_1	3IG69	-0.25489245935080856	49.0
pcv2_1	3IG6A	0.6461080581237475	38.0
pcv2_1	3IG6B	0.6429425420375268	52.0
pcv2_1	3IG6C	-0.1607657090863995	54.0
pcv2_1	3IG6D	0.10625954693826929	27.0
pcv2_1	3IG6E	0.6746436067794765	37.0
pcv2_1	3IG6F	0.46575743139527326	69.0
pcv2_1	3IG6G	-0.05471020767257405	26.0
pcv2_1	3IG6H	-0.06830326075909621	26.0
pcv2_1	3IG6I	-0.1847106499336139	52.0
pcv2_1	3IG6J	-0.07950719132363765	26.0
pcv2_1	3IG6K	0.07352622840434628	24.0
pcv2_1	3IG6M	-0.3123341462278879	55.0
